"","ID_no_Rep_dup","LogPopBio","Time",".fitted",".resid","sigma","isConv","finTol","logLik","AIC","BIC","deviance","df.residual","nobs"
"1","100_1",-3.52484051029261,3.69515011547344,-3.46414880928649,-0.060691701006125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","100_1",-3.08991606718426,5.54272517321021,-3.17894957886621,0.0890335116819454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","100_1",-2.59109892003378,9.23787528868354,-2.74112364694586,0.150024726912079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","100_1",-2.23205990880016,23.094688221709,-1.86547586906293,-0.366584039737226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","100_1",-1.64361026608351,47.1131639722862,-1.28607784977977,-0.357532416303737,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","100_1",-1.13344762013205,71.1316397228637,-1.03840312096425,-0.095044499167799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","100_1",-0.74536306725392,95.150115473441,-0.9046179495732,0.15925488231928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","100_1",-0.523385566601553,118.24480369515,-0.825684467344248,0.302298900742695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","100_1",-0.376135036703001,143.187066974596,-0.769940342878185,0.393805306175184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","100_1",-0.375202501934371,167.205542725173,-0.733513062822875,0.358310560888504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","100_1",-0.401785972196305,191.22401847575,-0.707796871509712,0.306010899313407,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","100_1",-0.441458517292731,215.242494226328,-0.689240297520563,0.247781780227832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","100_1",-0.436329149794986,239.260969976905,-0.67563740751011,0.239308257715124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","100_1",-0.431225958497912,263.279445727483,-0.665550229074671,0.234324270576759,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","100_1",-0.476393206267174,287.29792147806,-0.65800601126613,0.181612804998956,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","100_1",-0.541911997077224,310.392609699769,-0.65251779904012,0.110605801962896,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","100_1",-0.672756038341508,335.334872979215,-0.648032988397721,-0.0247230499437872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","100_1",-0.703317273819303,359.353348729792,-0.644773175917002,-0.0585440979023008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","100_1",-0.815940436968373,382.448036951501,-0.642375504704994,-0.173564932263379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","100_1",-0.857499061812769,407.390300230947,-0.640399537928781,-0.217099523883988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","100_1",-0.941107293639364,431.408775981524,-0.638953785196316,-0.302153508443048,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","100_1",-1.02488974215049,455.427251732101,-0.637847954808488,-0.387041787342002,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","100_1",-1.19245103424193,479.445727482679,-0.637001336303325,-0.555449697938605,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","101_1",-4.14114339663892,0.552268244575856,-4.27439338155697,0.13324998491805,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","101_1",-3.44865432732353,2.20907297830371,-3.35529070037542,-0.0933636269481086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","101_1",-3.10054127764065,3.58974358974351,-2.85329170019811,-0.247249577442535,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","101_1",-2.60123891530164,4.69428007889536,-2.5523409041866,-0.0488980111150417,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","101_1",-2.32239399846353,5.52268244575933,-2.36724623942392,0.044852240960394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","101_1",-2.14913197989849,6.62721893491116,-2.16073740673143,0.0116054268329404,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","101_1",-1.96299583272734,7.73175542406304,-1.98947854103237,0.0264827083050272,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","101_1",-1.83892021123079,8.56015779092698,-1.87907180020885,0.0401515889780588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","101_1",-1.67053808664761,9.66469428007881,-1.75100813817365,0.0804700515260433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","101_1",-0.902916542817759,23.7475345167652,-0.976092326278851,0.0731757834610915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","101_1",-0.444718468193045,47.7712031558183,-0.609515006914806,0.164796538721761,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","101_1",-0.226840098319054,71.7948717948717,-0.475758248582611,0.248918150263557,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","101_1",-0.278649315038048,95.818540433925,-0.408628542438111,0.129979227400063,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","101_1",-0.511073292714105,119.842209072978,-0.369589207080962,-0.141484085633143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","101_1",-0.685376842142935,144.14201183432,-0.344692814018233,-0.340684028124702,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","102_1",-4.31481788498046,0.0037136066547987,-4.47161001429622,0.156792129315763,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","102_1",-3.72703122007833,0.840017825311946,-3.68669494885273,-0.0403362712256046,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","102_1",-3.09104245335832,2.23484848484847,-2.85407182642226,-0.236970626936059,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","102_1",-2.74620196706659,3.62893642305406,-2.33036508565736,-0.415836881409234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","102_1",-2.31333788477031,3.63859180035652,-2.32741379932658,0.0140759145562726,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","102_1",-1.99243016469021,4.76010101010101,-2.02941467539815,0.036984510707939,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","102_1",-1.7498685275189,5.8816102198455,-1.79978817152545,0.0499196440065459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","102_1",-1.55480794494751,6.72534165181222,-1.65900514936635,0.104197204418844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","102_1",-1.39165630426128,7.84685086155673,-1.50319589992187,0.111539595660592,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","102_1",-1.27029544725701,8.68909685086157,-1.40444579631525,0.134150349058236,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","102_1",-1.12023475268128,9.8128342245989,-1.29159040796566,0.171355655284377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","102_1",-0.352101765236768,23.8064468211527,-0.653279496363456,0.301177731126688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","102_1",-0.329544417812694,47.9775698158051,-0.362175589880122,0.0326311720674278,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","102_1",-0.25093253024304,72.1605763517528,-0.256317219779977,0.00538468953693705,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","102_1",-0.300238291227194,96.316844919786,-0.201749790978524,-0.0984885002486703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","102_1",-0.289466194245282,120.207961972668,-0.168807912718986,-0.120658281526296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","102_1",-0.314784002229572,144.09165181224,-0.146617349708318,-0.168166652521254,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","103_1",-3.6346578999473,23.1237322515209,-3.70587789717743,0.0712199972301319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","103_1",-3.25166564769119,46.2474645030424,-3.21509716549773,-0.0365684821934606,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","103_1",-2.94151071938735,71.8052738336711,-2.81116837168599,-0.13034234770136,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","103_1",-2.49256049933945,94.9290060851924,-2.52897726626923,0.0364167669297788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","103_1",-2.26517065714378,118.052738336713,-2.30193514466403,0.0367644875202453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","103_1",-2.1232003958734,143.610547667343,-2.09761600294886,-0.0255843929245443,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","103_1",-1.99890267919582,166.734279918864,-1.94433944334549,-0.054563235850327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","103_1",-1.83184859453266,191.075050709939,-1.80777814310098,-0.0240704514316754,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","103_1",-1.64222773525709,214.19878296146,-1.6966013553605,0.054373620103406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","103_1",-1.53868705631625,238.539553752535,-1.59518394515836,0.0564968888421109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","103_1",-1.53868705631625,262.88032454361,-1.50676739961128,-0.0319196567049709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","103_1",-1.43743332261108,287.221095334686,-1.42901493542588,-0.00841838718520171,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","103_1",-1.35227551427077,311.56186612576,-1.36011811306037,0.00784259878959581,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","103_1",-1.29928298413026,334.685598377282,-1.30157054097789,0.00228755684763016,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","103_1",-1.23676262714893,359.026369168357,-1.2461176651223,0.00935503797336956,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","103_1",-1.13322194820809,383.367139959432,-1.19609391285315,0.0628719646450564,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","103_1",-1.12235227597118,406.490872210953,-1.15291293438061,0.0305606584094291,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","103_1",-1.04940327632502,430.831643002028,-1.11143252291395,0.0620292465889287,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","103_1",-1.0196981219111,453.955375253549,-1.07533566904782,0.0556375471367241,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","103_1",-1.02458810720529,479.513184584178,-1.03873308294363,0.0141449757383394,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","103_1",-1.0003738490847,502.6369168357,-1.00825240166504,0.00787855258033887,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","103_1",-0.940030719177228,528.194726166328,-0.977142393960705,0.0371116747834765,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","103_1",-0.949080554697147,551.31845841785,-0.951078756850066,0.00199820215291946,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","103_1",-0.958213038260418,573.225152129817,-0.928026476873647,-0.0301865613867709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","103_1",-0.935536329589389,600,-0.901801469227903,-0.0337348603614858,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","103_1",-0.931062049194467,623.123732251521,-0.880711714607072,-0.0503503345873947,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","103_1",-0.904628792126312,646.247464503043,-0.860929047663199,-0.0436997444631131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","103_1",-0.913362472095067,670.588235294118,-0.841390977155339,-0.0719714949397285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","104_1",-4.538901061592,2.77136258660494,-4.65521938217081,0.11631832057881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","104_1",-3.15303907058762,8.31408775981504,-2.74896622886743,-0.404072841720188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","104_1",-1.49542212132701,23.0946882217089,-1.4656338200435,-0.0297883012835072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","104_1",-0.695187752257999,47.1131639722862,-0.978608207617079,0.28342045535908,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","104_1",-0.445546422419295,71.1316397228635,-0.81863885494067,0.373092432521375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","104_1",-0.305663664459366,95.150115473441,-0.746846621428234,0.441182956968868,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","104_1",-0.298233826104402,119.168591224018,-0.710220059342453,0.411986233238051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","104_1",-0.283750371133599,143.187066974596,-0.690312029307437,0.406561658173838,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","104_1",-0.341859470007648,167.205542725173,-0.679117688975576,0.337258218967928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","104_1",-0.341634112034222,191.224018475751,-0.672702722944681,0.331068610910459,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","104_1",-0.379648810071982,215.242494226328,-0.668986644470968,0.289337834398986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","104_1",-0.427309356200724,239.260969976905,-0.666820493408471,0.239511137207747,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","104_1",-0.525789476452289,263.279445727483,-0.665553214554179,0.13976373810189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","104_1",-0.581161087537727,287.29792147806,-0.66481023124973,0.0836491437120027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","104_1",-0.697003722169701,311.316397228637,-0.664374090096972,-0.0326296320727294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","104_1",-0.780371891242076,335.334872979215,-0.664117882113998,-0.116254009128078,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","104_1",-0.871327669842032,359.353348729792,-0.663967309920005,-0.207360359922027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","104_1",-1.0072485800475,383.371824480369,-0.663878797031577,-0.343369783015923,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","104_1",-1.0072485800475,383.371824480369,-0.663878797031577,-0.343369783015923,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","104_1",-1.02151439948442,407.390300230947,-0.6638267575837,-0.35768764190072,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","104_1",-1.09002112312155,431.408775981524,-0.663796159323908,-0.426224963797642,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","104_1",-1.10552759937292,455.427251732102,-0.663778167174542,-0.441749432198378,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","104_1",-1.14611552147382,480.369515011547,-0.663767281974749,-0.482348239499071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","105_1",-3.73502061011177,1.37407855016508,-4.00688055930383,0.271859949192061,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","105_1",-3.29318785783274,2.47495278305317,-3.14391696461416,-0.149270893218576,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","105_1",-2.98780620828156,3.29969289365329,-2.70987476287084,-0.277931445410716,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","105_1",-2.6000406772728,4.67377144381834,-2.20656095072975,-0.393479726543047,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","105_1",-2.17104507175445,5.76732116417895,-1.92471918672243,-0.246325885032018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","105_1",-1.74259044542158,6.57887715222955,-1.75916955860553,0.0165791131839492,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","105_1",-1.46633706879343,7.66803216507358,-1.57829415835793,0.111957089564502,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","105_1",-1.16156056298235,8.47372854310217,-1.46748034617861,0.305919783196257,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","105_1",-0.882389180198473,9.55043188464938,-1.34242286082513,0.460033680626659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","105_1",-0.283270949286805,23.5395183609834,-0.656116215625374,0.372845266338569,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","105_1",-0.255491385179729,47.5573273900146,-0.372737719904297,0.117246334724568,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","105_1",-0.218512381938641,71.2968049429996,-0.274890595430515,0.056378213491874,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","105_1",-0.286798289804773,95.6112567293958,-0.224592623246963,-0.0622056665578098,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","105_1",-0.390981642289583,119.655434003526,-0.195208923662704,-0.195772718626879,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","105_1",-0.451606264106018,143.690089411371,-0.176036060497377,-0.275570203608641,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","106_1",-3.15166707517475,0.838323353293447,-1.17597828606216,-1.97568878911259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","106_1",-2.92852352386054,1.95608782435133,-1.17717651977422,-1.75134700408632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","106_1",-2.70537997254633,2.51497005988026,-1.17777609436457,-1.52760387818176,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","106_1",-2.16305568172097,2.79441117764475,-1.17807599616131,-0.984979685559655,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","106_1",-1.29928298413026,3.91217564870263,-1.1792763671456,-0.12000661698466,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","106_1",-0.742472247122448,4.75049900199602,-1.1801774479156,0.437705200793148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","106_1",-0.443616874072541,5.8682634730539,-1.18137995998384,0.737763085911294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","106_1",-0.25093253024304,6.98602794411178,-1.18258369724263,0.931651166999585,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","106_1",-0.210522991905162,7.8243512974052,-1.1834873049688,0.972964313063638,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","106_1",-0.207228096008311,8.94211576846305,-1.18469318931514,0.977465093306833,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","106_1",-0.200670695462151,10.059880239521,-1.18590030228747,0.985229606825322,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","106_1",-0.203944020807119,23.75249500998,-1.20078763075644,0.996843609949323,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","106_1",-0.539760734625442,47.7844311377246,-1.22736965890149,0.687608924276049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","106_1",-0.824389369590332,71.8163672654691,-1.25454009750612,0.430150727915786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","106_1",-1.30913528057327,96.1277445109781,-1.28263848794453,-0.0264967926287418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","106_1",-1.67576055536517,119.880239520958,-1.31069858644827,-0.3650619689169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","106_1",-1.74986852751888,143.632734530938,-1.3393725069852,-0.410496020533681,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","107_1",-5.24321709754787,22.3492947679115,-5.07734708085458,-0.165870016693285,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","107_1",-4.73477359499518,45.9445303690377,-5.11003991664139,0.375266321646206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","107_1",-4.97265057303367,70.7931011109948,-5.14492789416124,0.172277321127567,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","107_1",-4.98284652935192,94.3957310197367,-5.17851085947996,0.195664330128042,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","107_1",-4.57021550021762,117.990966620863,-5.21252467598901,0.642309175771393,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","107_1",-4.5773814212438,142.835840209013,-5.24882653210572,0.671445110861917,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","107_1",-5.78652157468706,166.453258732986,-5.28380710861491,-0.50271446607215,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","107_1",-5.80967922136227,190.055888641728,-5.3192350130512,-0.490444208311067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","107_1",-5.83464930771001,214.900762229877,-5.35704476648361,-0.477604541226397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","107_1",-5.85896272545294,238.503392138619,-5.39346559742402,-0.465497128028921,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","107_1",-5.88521095152786,263.348265726768,-5.43234251097391,-0.452868440553951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","107_1",-5.91080157359103,286.95089563551,-5.46979860378526,-0.44100296980577,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","107_1",-5.93706431313807,310.553525544252,-5.50777511796996,-0.429289195168105,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","107_1",-5.09337439412715,335.391004824786,-5.54831247789268,0.454938083765526,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","107_1",-5.99323458460517,359.001029041144,-5.58740393968549,-0.405830644919679,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","107_1",-5.1165320408024,382.59626464227,-5.62702547835199,0.510493437549592,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","107_1",-6.05274871213762,407.448532538035,-5.66937041365995,-0.383378298477671,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","107_1",-5.50488181669133,431.047465292969,-5.710174340673,0.205292523981674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","107_1",-5.15294535437251,454.646398047903,-5.75157022133365,0.59862486696114,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","107_1",-5.16581554489304,479.491271636053,-5.79580559102018,0.629990046127138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","107_1",-6.18179780232265,503.10129585241,-5.83847790388226,-0.343319898440386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","107_1",-5.57745250952617,526.700228607344,-5.88176310136462,0.304310591838449,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","107_1",-6.25411846390222,551.548799349301,-5.92803993105556,-0.326078532846661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","107_1",-4.93236262391996,575.14033779662,-5.97265504605641,1.04029242213645,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","107_1",-6.332080005372,599.996302846193,-6.02039410459423,-0.311685900777774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","107_1",-6.37454923248109,624.841176434342,-6.06888106570312,-0.305668166777971,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","107_1",-6.46057509643138,672.046436251826,-6.16319260557347,-0.297382490857908,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","108_1",-3.53503418372198,5.4888086287806,-3.81505664496752,0.280022461245538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","108_1",-2.75382288368125,9.12016903761577,-2.73990296606177,-0.0139199176194786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","108_1",-2.93660751063861,9.13982457433477,-2.73592124377181,-0.200686266866797,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","108_1",-3.16044606951005,9.15948011105377,-2.73195306841908,-0.428493001090969,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","108_1",-1.42012729021592,23.5719024102602,-1.44593456189296,0.0258072716770368,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","108_1",-0.532510195743977,46.0283531117172,-0.989285924925949,0.456775729181972,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","108_1",-0.385831590536412,70.7992432618364,-0.830576652271193,0.444745061734781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","108_1",-0.321870873437686,93.810962875605,-0.768521288881779,0.446650415444093,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","108_1",-0.344602046811958,118.783322277094,-0.736112404253496,0.391510357441538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","108_1",-0.341287131431185,141.873664037739,-0.72093898391623,0.379651852485045,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","108_1",-0.499540515803988,166.084371391366,-0.712512873588353,0.212972357784365,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","108_1",-0.508896738270003,191.037075256136,-0.707958435735323,0.19906169746532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","108_1",-0.564009532350684,215.115107736911,-0.705635066649726,0.141625534299042,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","108_1",-0.559388546613372,216.957814304317,-0.705509808280909,0.146121261667537,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","108_1",-0.569259570118395,239.139087491708,-0.704387780844168,0.135128210725773,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","108_1",-0.617963997009584,262.28348197833,-0.703732634031088,0.0857686370215038,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","108_1",-0.69552094482713,287.300066337436,-0.703349577969598,0.00782863314246762,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","108_1",-0.734172917282517,309.505908945726,-0.703164428205841,-0.0310084890766763,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","108_1",-0.815714251495793,335.441389646446,-0.703047018413698,-0.112667233082095,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","108_1",-0.904438931256906,359.52924989558,-0.702989632826366,-0.20144929843054,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","108_1",-1.00904435591399,382.698213803101,-0.702959496673843,-0.306084859240147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","108_1",-1.0936493168798,406.771332399695,-0.702942356754458,-0.390706960125342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","108_1",-1.13514920317503,430.814967691211,-0.702933100994721,-0.432216102180309,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","108_1",-1.16134903847698,455.772585440161,-0.702927958286097,-0.458421080190883,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","108_1",-1.23282834949231,479.830962384217,-0.702925311549489,-0.529903037942821,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","109_1",-3.98367899433457,0.545317473613672,-4.43873223278041,0.455053238445842,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","109_1",-3.73236456605367,1.92180432233205,-3.40041592881535,-0.331948637238319,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","109_1",-3.36463978592835,3.5724158150444,-2.67010390880191,-0.694535877126438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","109_1",-2.98515016422346,4.1191991958452,-2.49577150660751,-0.489378657615948,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","109_1",-2.56229331340342,4.93864131345284,-2.27562788470199,-0.286665428701425,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","109_1",-2.07944154167984,6.02781035349305,-2.04020939120699,-0.0392321504728543,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","109_1",-1.73993440136347,6.84065588875859,-1.89612244188113,0.156188040517661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","109_1",-1.42977947305963,7.9254272072374,-1.73515239197062,0.305372918910994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","109_1",-1.16741520859214,8.73240911375441,-1.63359928425647,0.466184075664329,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","109_1",-0.925642837444435,9.81131680348468,-1.51676651440723,0.591123676962796,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","109_1",-0.225806668733693,23.7557589210923,-0.834629025565358,0.608822356831665,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","109_1",-0.246009376051213,47.7365345954096,-0.532921362375872,0.286911986324659,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","109_1",-0.242613787050075,71.712179594572,-0.428999765827868,0.186385978777793,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","109_1",-0.338602162879037,95.7083472943541,-0.379376642149498,0.0407744792704614,NA,NA,NA,NA,NA,NA,NA,NA,NA
