"","ID_no_Rep_dup","LogPopBio","Time","I(Time^2)",".fitted",".resid",".hat",".sigma",".cooksd",".std.resid"
"695","137_1",21.6236629963201,72.0227952863014,5187.28304085248,21.9858363161718,-0.362173319851699,0.272264538152762,0.682565281976224,0.0506347715136784,-0.637200758622825
"696","137_1",21.9893254485316,80.310428270737,6449.76488902919,22.4388280487677,-0.449502600236137,0.59199053180795,0.663059344450737,0.539523838410845,-1.05619397769386
"697","138_1",4.53113589828033,1.41468234081239,2.00132612540642,3.95224891848563,0.578886979794697,0.449388923999516,0.62345253919238,0.403171359561906,1.21735362550616
"698","138_1",5.41674422600553,2.88663927032172,8.33268627696351,5.34641136322237,0.0703328627831645,0.326310393532953,0.674908212415314,0.00288667196890539,0.133713056086014
"699","138_1",8.02130614699524,5.92219247125533,35.0723636665933,8.06369156922655,-0.0423854222313125,0.188827784077629,0.675330194718929,0.00041844889264861,-0.0734353930899404
"700","138_1",10.1572306781789,9.82259196151148,96.4833128423499,11.2430646278061,-1.08583394962723,0.150933282871847,0.54956826081918,0.200353922158572,-1.83881463298319
"701","138_1",14.7933103280402,14.9143028966623,222.436430893389,14.8653582002728,-0.0720478722326057,0.175038552343597,0.67499467354354,0.00108362335639477,-0.123779799899239
"702","138_1",15.4706420004105,16.8215467002678,282.96443338929,16.0682033178692,-0.597561317458734,0.179187821955483,0.638733174676995,0.0770824469424208,-1.02921480313095
"703","138_1",17.8668079439854,19.3759933561477,375.42911853748,17.5477467756558,0.319061168329611,0.172632936381408,0.665316267593311,0.0208374579257523,0.547356500982694
"704","138_1",18.7525355937704,21.7643437048068,473.686656900963,18.7949060571386,-0.0423704633682007,0.155809424738433,0.675337444236581,0.000318572867735266,-0.0719595447995737
"705","138_1",20.8361970627682,24.2844256074686,589.733327084677,19.9681606742979,0.868036388470337,0.135908379646292,0.599523274272582,0.111319729601548,1.45714737463402
"706","138_1",21.930261028938,26.6956857916064,712.659639884176,20.9535836821426,0.976677346795388,0.130238259485113,0.578322958711119,0.133293768294613,1.63416689533844
"707","138_1",21.61817418157,29.8686980054125,892.139120538533,22.0459150937331,-0.427740912163106,0.180268983315892,0.65689967238424,0.0398390971866379,-0.737208867957127
"708","138_1",22.3996143511028,31.3292000171824,981.518773716622,22.4706378418385,-0.0710234907356941,0.24138721656303,0.674965279046117,0.00171730570652494,-0.127244019287093
"709","138_1",22.7646205319855,34.5766691962943,1195.54605270997,23.2386518503417,-0.474031318356225,0.514068041088809,0.636346380545081,0.397057481218099,-1.06112060493982
"710","139_1",4.01113036173676,7.77216168616386,60.4064972758734,3.71244655608092,0.298683805655842,0.381358612912087,0.256392366904605,0.385093622343429,1.36897808624741
"711","139_1",3.85708558255417,24.7082575638254,610.497991840335,4.03102792436791,-0.173942341813745,0.238442718395204,0.288357297375455,0.0538861178132332,-0.7185522122041
"712","139_1",4.2747127918021,32.0852245879809,1029.46163686117,4.16365065712009,0.111062134682014,0.198479730302276,0.295307571691818,0.0165084588390784,0.447211607515524
"713","139_1",4.32912365106412,49.9606237202709,2496.0639225185,4.46955110356919,-0.140427452505071,0.145600518548466,0.293129163312867,0.0170385393095601,-0.547678679714441
