"","ID_no_Rep_dup","LogPopBio","Time",".fitted",".resid"
"256","113_1",-1.22005894207756,44.9124643993969,-1.18342351838828,-0.036635423689279
"257","113_1",-0.759105148351742,70.2169542636957,-0.636498765076055,-0.122606383275687
"258","113_1",-0.432420918096693,96.6384654045904,-0.348512186318032,-0.0839087317786605
"259","113_1",-0.323787077093897,108.166359524208,-0.273845883906063,-0.0499411931878343
"260","113_1",-0.242613787050075,117.556960964986,-0.227840478512633,-0.0147733085374423
"261","113_1",-0.19948936041632,123.499748701625,-0.204129389589298,0.00464002917297771
"262","113_1",-0.148845627597565,130.283967163679,-0.181265438904688,0.0324198113071234
"263","113_1",-0.118448150413194,148.062489529234,-0.137691416152506,0.0192432657393125
"264","113_1",-0.0745172211874675,177.623973864969,-0.0984374076888344,0.0239201865013669
"265","113_1",-0.0490561569891943,204.951415647512,-0.0814652877803042,0.0324091307911099
"266","113_1",-0.0490561569891943,228.927793600268,-0.0739740868136778,0.0249179298244835
"267","113_1",-0.0490561569891943,252.904171553024,-0.0700140173720456,0.0209578603828513
"268","113_1",-0.0490561569891943,277.156140056961,-0.0679034875039974,0.0188473305148031
"269","114_1",-3.15928888571503,0.82352941176471,-1.14195135292151,-2.01733753279352
"270","114_1",-2.53059039407467,1.92156862745098,-1.11651383647837,-1.4140765575963
"271","114_1",-1.88881559421471,3.01960784313726,-1.09077290466921,-0.798042689545505
"272","114_1",-1.2315152984219,3.84313725490196,-1.07130533488663,-0.160209963535265
"273","114_1",-0.761571816403232,4.66666666666667,-1.05172761262238,0.290155796219145
"274","114_1",-0.430818923798107,5.76470588235294,-1.02549621795536,0.594677294157249
"275","114_1",-0.32626291824305,6.86274509803922,-0.999172212235454,0.672909293992404
"276","114_1",-0.241693647704961,7.96078431372549,-0.972811974083595,0.731118326378634
"277","114_1",-0.19870087259416,8.7843137254902,-0.953050662484686,0.754349789890526
"278","114_1",-0.148202834131464,9.88235294117648,-0.926755736829893,0.778552902698429
"279","114_1",-0.117605566617927,23.8823529411765,-0.614179617404006,0.496574050786079
"280","114_1",-0.0733377178477473,47.764705882353,-0.255317253313238,0.18197953546549
"281","114_1",-0.0447205968425093,71.6470588235294,-0.0884662647278422,0.0437456678853329
"282","114_1",-0.0470238984415245,95.5294117647059,-0.0206476658289461,-0.0263762326125784
"283","114_1",-0.0465442873533146,119.686274509804,0.00572280212253151,-0.0522670894758461
"284","114_1",-0.0460649061816344,143.843137254902,0.0156018483265361,-0.0616667545081705
"285","115_1",-2.69178714555073,22.8915662650603,-1.30273035709001,-1.38905678846072
"286","115_1",-1.64554561328667,46.9879518072289,-1.24034686597153,-0.405198747315136
"287","115_1",-1.19024980764979,69.8795180722891,-1.17340098840786,-0.0168488192419336
"288","115_1",-0.878562044725025,93.9759036144578,-1.09893819268339,0.220376147958362
"289","115_1",-0.692093082919925,118.072289156626,-1.02436890378567,0.332275820865749
"290","115_1",-0.602549900237579,142.168674698795,-0.952978680908604,0.350428780671025
"291","115_1",-0.590054294272252,167.469879518072,-0.883924983824913,0.293870689552661
